id,titulo,tipo,fonteTitulo,data_publicacao,volume,issue,paginas,paginasInicio,paginasFim,numeroPaginas,doi,autores_artigo,orcid_autores,departamento,origem,financiador,repositorioIPBeja,apoiosPublicacao
WOS:000306429000012,"Substantial, and significant, expansion of ant hosts range for <i>Myrmicinosporidium</i> Holldobler, 1933 (Fungi)",Article,"INSECTES SOCIAUX",2012-08-01,59,3,395-399,395,399,5,10.1007/s00040-012-0232-z,"C. Goncalves; I. Patanita; X. Espadaler",0000-0002-6664-4883,Biociências,WOS,N/A,N/A,N/A
WOS:000400033200041,"Physico-chemical and sensory characteristics of freeze-dried and air-dehydrated yogurt foam",Article,"LWT-FOOD SCIENCE AND TECHNOLOGY",2017-07-01,80,,328-334,328,334,7,10.1016/j.lwt.2017.02.039,"M. J. Carvalho; T. Perez-Palacios; J. Ruiz-Carrascal",0000-0001-9909-6345,"Tecnologias CAplicadas",WOS,N/A,N/A,N/A
WOS:000423507200014,"Taste compounds and consumer acceptance of chicken soups as affected by cooking conditions",Article,"INTERNATIONAL JOURNAL OF FOOD PROPERTIES",2017-01-01,20,,S154-S165,S154,S165,12,10.1080/10942912.2017.1291678,"Trinidad Perez-Palacios; Joana Eusebio; Silvina Ferro Palma; Maria Joao Carvalho; Jorge Mir-Bel; Teresa Antequera",0000-0001-9909-6345,"Tecnologias CAplicadas",WOS,N/A,N/A,N/A
WOS:000433917700011,"Improving crunchiness and crispness of fried squid rings through innovative tempura coatings: addition of alcohol and CO<sub>2</sub> incubation",Article,"JOURNAL OF FOOD SCIENCE AND TECHNOLOGY-MYSORE",2018-06-01,55,6,2068-2078,2068,2078,11,10.1007/s13197-018-3121-2,"M. J. Carvalho; J. Ruiz-Carrascal",0000-0001-9909-6345,"Tecnologias CAplicadas",WOS,N/A,N/A,N/A
WOS:000442375900008,"Development of biscuits with green banana flour irradiated by <SUP>60</SUP>Co: Preservation in modified atmosphere packaging",Article,"EMIRATES JOURNAL OF FOOD AND AGRICULTURE",2018-06-01,30,6,496-502,496,502,7,10.9755/ejfa.2018.v30.i6.1720,"Nuno Alvarenga; Magda Taipina; Nelia Raposo; Joao Dias; Maria Joao Carvalho; Olga Amaral; Maria Teresa Santos; Maria Manuela Silva; Fernando Cebola Lidon","0000-0001-9909-6345; 0000-0002-4649-3811","Tecnologias CAplicadas",WOS,N/A,N/A,N/A
WOS:000527591200002,"Landscape composition and configuration affect the abundance of the olive moth (<i>Prays oleae</i>, Bernard) in olive groves",Article,"AGRICULTURE ECOSYSTEMS & ENVIRONMENT",2020-06-01,294,,,,,8,10.1016/j.agee.2020.106854,"Maria Villa; Sonia A. P. Santos; Jose Paulo Sousa; Alberto Ferreira; Pedro Martins da Silva; Isabel Patanita; Marta Ortega; Susana Pascual; Jose Alberto Pereira",,,WOS,N/A,N/A,N/A
WOS:000707022500007,"Yield, technological quality and water footprints of wheat under Mediterranean climate conditions: A field experiment to evaluate the effects of irrigation and nitrogen fertilization strategies",Article,"AGRICULTURAL WATER MANAGEMENT",2021-12-01,258,,,,,14,10.1016/j.agwat.2021.107214,"Alexandra Tomaz; Jose Ferro Palma; Tiago Ramos; Maria Natividade Costa; Elizabete Rosa; Marta Santos; Luis Boteta; Jose Dores; Manuel Patanita",,,WOS,N/A,N/A,N/A
WOS:000823468000001,"Organoleptic Chemical Markers of Serpa PDO Cheese Specificity",Article,FOODS,2022-07-01,11,13,,,,25,10.3390/foods11131898,"Helena Araujo-Rodrigues; Antonio P. L. Martins; Freni K. Tavaria; Maria Teresa G. Santos; Maria Joao Carvalho; Joao Dias; Nuno B. Alvarenga; Manuela E. Pintado",0000-0001-9909-6345,"Tecnologias CAplicadas",WOS,N/A,N/A,N/A
WOS:000826467900006,"Influence of seasonality on the quality of oysters from the Sado and Mira rivers",Article,"FOOD CHEMISTRY",2022-11-01,393,,,,,11,10.1016/j.foodchem.2022.133292,"Silvina Ferro Palma; Maria Joao Carvalho; Manuela Costa; Antonio Floro; Ana Viana; Liliana Gonsalves Fidalgo; Celia Rodrigues; Ana M. T. Mata; Ricardo Salgado",0000-0001-9909-6345,"Tecnologias CAplicadas",WOS,N/A,N/A,N/A
WOS:000998119200001,"Reuse of Pretreated Agro-Industrial Wastewaters for Hydroponic Production of Lettuce",Article,WATER,2023-05-13,15,10,,,,15,10.3390/w15101856,"Alexandra Afonso; Mariana Regato; Mariana Patanita; Silvana Luz; Maria Joao Carvalho; Annabel Fernandes; Ana Lopes; Adelaide Almeida; Idalia Costa; Fatima Carvalho",0000-0001-9909-6345,"Tecnologias CAplicadas",WOS,N/A,N/A,N/A
