id,titulo,tipo,fonteTitulo,data_publicacao,volume,issue,paginas,paginasInicio,paginasFim,numeroPaginas,doi,autores_artigo,orcid_autores,departamento,origem,financiador,repositorioIPBeja,apoiosPublicacao
WOS:000532706200011,"Adolescents' healthy lifestyle",Article,"JORNAL DE PEDIATRIA",2020-01-01,96,2,217-224,217,224,8,10.1016/j.jped.2018.09.002,"Adilson Marques; Nuno Loureiro; Bruno Avelar-Rosa; Ana Naia; Margarida Gaspar de Matos",0000-0002-1166-3219,"Artes H Desporto",WOS,N/A,N/A,N/A
WOS:000522388500152,"Active Commuting to School and Physical Activity Levels among 11 to 16 Year-Old Adolescents from 63 Low- and Middle-Income Countries",Article,"INTERNATIONAL JOURNAL OF ENVIRONMENTAL RESEARCH AND PUBLIC HEALTH",2020-02-01,17,4,,,,8,10.3390/ijerph17041276,"Miguel Peralta; Duarte Henriques-Neto; Joana Bordado; Nuno Loureiro; Susana Diz; Adilson Marques",0000-0002-1166-3219,"Artes H Desporto",WOS,N/A,N/A,N/A
WOS:000547235500001,"Evaluation of gas holes in ""Queijo de Nisa"" PDO cheese using computer vision",Article,"JOURNAL OF FOOD SCIENCE AND TECHNOLOGY-MYSORE",2021-03-01,58,3,1072-1080,1072,1080,9,10.1007/s13197-020-04621-0,"Joao Dias; Patricia Lage; Ana Garrido; Eliana Machado; Cristina Conceicao; Sandra Gomes; Antonio Martins; Ana Paulino; Maria F. Duarte; Nuno Alvarenga",0000-0003-0625-0687,"Tecnologias CAplicadas",WOS,N/A,N/A,N/A
WOS:000557688100001,"Elemental Composition and Some Nutritional Parameters of Sweet Pepper from Organic and Conventional Agriculture",Article,PLANTS-BASEL,2020-07-01,9,7,,,,15,10.3390/plants9070863,"Rosa Guilherme; Fernando Reboredo; Mauro Guerra; Sandrine Ressurreicao; Nuno Alvarenga",0000-0003-0625-0687,"Tecnologias CAplicadas",WOS,N/A,N/A,N/A
WOS:000585687600001,"Longitudinal Association between Sport Participation and Depressive Symptoms after a Two-Year Follow-Up in Mid-Adolescence",Article,"INTERNATIONAL JOURNAL OF ENVIRONMENTAL RESEARCH AND PUBLIC HEALTH",2020-10-01,17,20,,,,11,10.3390/ijerph17207469,"Diego Gomez-Baya; Luis Calmeiro; Tania Gaspar; Adilson Marques; Nuno Loureiro; Miguel Peralta; Ramon Mendoza; Margarida Gaspar de Matos",0000-0002-1166-3219,"Artes H Desporto",WOS,N/A,N/A,N/A
WOS:000580962200002,"Impact of environmental conditions on the ripening of Queijo de evora PDO cheese",Article,"JOURNAL OF FOOD SCIENCE AND TECHNOLOGY-MYSORE",2021-10-01,58,10,3942-3952,3942,3952,11,10.1007/s13197-020-04856-x,"Joao Mestre Dias; Patricia Lage; Nuno Alvarenga; Joao Garcia; Joana Borrega; Maria Teresa Santos; Celia Lampreia; Luis Coelho; Joao Passaro; Joao Martins; Jose Caeiro; Elsa M. Goncalves; Antonio Martins",0000-0003-0625-0687,"Tecnologias CAplicadas",WOS,N/A,N/A,N/A
WOS:000600849000009,"Dynamic Phase Alignment in Inertial Alfven Turbulence",Article,"PHYSICAL REVIEW LETTERS",2020-12-21,125,26,,,,7,10.1103/PhysRevLett.125.265101,"Lucio M. Milanese; Nuno F. Loureiro; Maximilian Daschner; Stanislav Boldyrev",0000-0002-1166-3219,"Artes H Desporto",WOS,N/A,N/A,N/A
WOS:000595882100006,"Calcium biofortification of Rocha pears, tissues accumulation and physicochemical implications in fresh and heat-treated fruits",Article,"SCIENTIA HORTICULTURAE",2021-02-05,277,,,,,11,10.1016/j.scienta.2020.109834,"Claudia Campos Pessoa; Fernando Cebola Lidon; Ana Rita F. Coelho; Joao Cravidao Caleiro; Ana Coelho Marques; Ines Carmo Luis; Jose Carlos Kullberg; Paulo Legoinha; Maria da Graca Brito; Jose Cochicho Ramalho; Mauro A. M. Guerra; Roberta G. Leitao; Manuela Simoes; Paula Scotti Campos; Jose Manuel N. Semedo; Maria Manuela Silva; Isabel P. Pais; Nuno Leal; Nuno Alvarenga; Elsa M. Goncalves; Maria Jose Silva; Ana Paula Rodrigues; Marta Abreu; Maria Fernanda Pessoa; Fernando Henrique Reboredo",0000-0003-0625-0687,"Tecnologias CAplicadas",WOS,N/A,N/A,N/A
WOS:000606751800008,"From Observations and Pictures to Images: Learning Lab@PP2 in Tourism Classes","Article, Proceedings Paper","QUALITATIVE REPORT",2020-01-01,25,13,104-118,104,118,15,,"Ana Isabel Rodrigues; Marta Amaral",0000-0001-8006-7309,"Ciências Empresariais",WOS,N/A,N/A,N/A
WOS:000650282400001,"Active Transportation to School. Utopia or a Strategy for a Healthy Life in Adolescence",Article,"INTERNATIONAL JOURNAL OF ENVIRONMENTAL RESEARCH AND PUBLIC HEALTH",2021-05-01,18,9,,,,9,10.3390/ijerph18094503,"Nuno Loureiro; Adilson Marques; Vania Loureiro; Margarida Gaspar de Matos",0000-0002-1166-3219,"Artes H Desporto",WOS,N/A,N/A,N/A
WOS:000654907800001,"High-Intensity Interval Training upon Cognitive and Psychological Outcomes in Youth: A Systematic Review",Review,"INTERNATIONAL JOURNAL OF ENVIRONMENTAL RESEARCH AND PUBLIC HEALTH",2021-05-01,18,10,,,,13,10.3390/ijerph18105344,"Ana R. Alves; Renata Dias; Henrique P. Neiva; Daniel A. Marinho; Mario C. Marques; Antonio C. Sousa; Vania Loureiro; Nuno Loureiro",0000-0002-1166-3219,"Artes H Desporto",WOS,N/A,N/A,N/A
WOS:000684803800008,"Technological and protective performance of LAB isolated from Serpa PDO cheese: Towards selection and development of an autochthonous starter culture",Article,"LWT-FOOD SCIENCE AND TECHNOLOGY",2021-10-01,150,,,,,10,10.1016/j.lwt.2021.112079,"Helena Araujo-Rodrigues; Maria Teresa P. G. dos Santos; Santiago Ruiz-Moyano; Freni K. Tavaria; Antonio P. L. Martins; Nuno Alvarenga; Manuela E. Pintado",0000-0003-0625-0687,"Tecnologias CAplicadas",WOS,N/A,N/A,N/A
WOS:000689205900001,"Applying Computational Fluid Dynamics in the Development of Smart Ripening Rooms for Traditional Cheeses",Article,FOODS,2021-08-01,10,8,,,,14,10.3390/foods10081716,"Nuno Alvarenga; Joao Martins; Jose Caeiro; Joao Garcia; Joao Passaro; Luis Coelho; Maria Teresa Santos; Celia Lampreia; Antonio Martins; Joao Dias",0000-0003-0625-0687,"Tecnologias CAplicadas",WOS,N/A,N/A,N/A
WOS:000706882100001,"The Role of Blue and Green Exercise in Planetary Health and Well-Being",Review,SUSTAINABILITY,2021-10-01,13,19,,,,12,10.3390/su131910829,"Nuno Loureiro; Luis Calmeiro; Adilson Marques; Diego Gomez-Baya; Margarida Gaspar de Matos",0000-0002-1166-3219,"Artes H Desporto",WOS,N/A,N/A,N/A
WOS:000715477300001,"Multifactorial Programs for Healthy Older Adults to Reduce Falls and Improve Physical Performance: Systematic Review",Review,"INTERNATIONAL JOURNAL OF ENVIRONMENTAL RESEARCH AND PUBLIC HEALTH",2021-10-01,18,20,,,,11,10.3390/ijerph182010842,"Vania Loureiro; Margarida Gomes; Nuno Loureiro; Agustin Aibar-Almazan; Fidel Hita-Contreras",0000-0002-1166-3219,"Artes H Desporto",WOS,N/A,N/A,N/A
WOS:000736989500001,"Menopausal Symptoms, Postural Balance, and Functional Mobility in Middle-Aged Postmenopausal Women",Article,DIAGNOSTICS,2021-12-01,11,12,,,,10,10.3390/diagnostics11122178,"Joao Espirito Santo; Agustin Aibar-Almazan; Antonio Martinez-Amat; Nuno Eduardo Marques de Loureiro; Vania Brandao-Loureiro; Maria Leyre Lavilla-Lerma; Fidel Hita-Contreras",0000-0002-1166-3219,"Artes H Desporto",WOS,N/A,N/A,N/A
WOS:000767792600001,"Correlates of Active Commuting to School among Portuguese Adolescents: An Ecological Model Approach",Article,"INTERNATIONAL JOURNAL OF ENVIRONMENTAL RESEARCH AND PUBLIC HEALTH",2022-03-01,19,5,,,,10,10.3390/ijerph19052733,"Nuno Loureiro; Vania Loureiro; Alberto Grao-Cruces; Joao Martins; Margarida Gaspar de Matos",0000-0002-1166-3219,"Artes H Desporto",WOS,N/A,N/A,N/A
WOS:000765625500001,"Impact of Qigong exercises on the severity of the menopausal symptoms and health-related quality of life: A randomised controlled trial",Article,"EUROPEAN JOURNAL OF SPORT SCIENCE",2023-04-03,23,4,656-664,656,664,9,10.1080/17461391.2022.2044915,"Maria del Carmen Carcelen-Fraile; Fidel Hita-Contreras; Antonio Martinez-Amat; Vania Brandao Loureiro; Nuno Eduardo Marques de Loureiro; Jose Daniel Jimenez-Garcia; Raquel Fabrega-Cuadros; Agustin Aibar-Almazan",0000-0002-1166-3219,"Artes H Desporto",WOS,N/A,N/A,N/A
WOS:000781852200001,"Effect of High Pressure on the Properties of Chocolate Fillings during Long-Term Storage",Article,FOODS,2022-04-01,11,7,,,,11,10.3390/foods11070970,"Antonio Panda; Patricia Coelho; Nuno B. Alvarenga; Joao Lita da Silva; Celia Lampreia; Maria Teresa Santos; Carlos A. Pinto; Renata A. Amaral; Jorge A. Saraiva; Joao Dias",0000-0003-0625-0687,"Tecnologias CAplicadas",WOS,N/A,N/A,N/A
WOS:000815310100001,"Elemental Composition of Algae-Based Supplements by Energy Dispersive X-ray Fluorescence",Article,PLANTS-BASEL,2021-10-01,10,10,,,,16,10.3390/plants10102041,"Fernando H. Reboredo; Walter Junior; Maria F. Pessoa; Fernando C. Lidon; Jose C. Ramalho; Roberta G. Leitao; Maria Manuela Silva; Nuno Alvarenga; Mauro Guerra",0000-0003-0625-0687,"Tecnologias CAplicadas",WOS,N/A,N/A,N/A
WOS:000823468000001,"Organoleptic Chemical Markers of Serpa PDO Cheese Specificity",Article,FOODS,2022-07-01,11,13,,,,25,10.3390/foods11131898,"Helena Araujo-Rodrigues; Antonio P. L. Martins; Freni K. Tavaria; Maria Teresa G. Santos; Maria Joao Carvalho; Joao Dias; Nuno B. Alvarenga; Manuela E. Pintado",0000-0003-0625-0687,"Tecnologias CAplicadas",WOS,N/A,N/A,N/A
WOS:000852009100001,"Nutritional Properties of Baobab Pulp from Different Angolan Origins",Article,PLANTS-BASEL,2022-09-01,11,17,,,,15,10.3390/plants11172272,"Sara Monteiro; Fernando H. Reboredo; Maria Manuela Lageiro; Vanda M. Lourenco; Joao Dias; Fernando Lidon; Marta Abreu; Antonio P. L. Martins; Nuno Alvarenga",0000-0003-0625-0687,"Tecnologias CAplicadas",WOS,N/A,N/A,N/A
WOS:000856757900001,"Zinc Biofortification in <i>Vitis vinifera</i>: Implications for Quality and Wine Production",Article,PLANTS-BASEL,2022-09-01,11,18,,,,18,10.3390/plants11182442,"Diana Daccak; Fernando C. Lidon; Ines Carmo Luis; Ana Coelho Marques; Ana Rita F. Coelho; Claudia Campos Pessoa; Joao Caleiro; Jose C. Ramalho; Antonio E. Leitao; Maria Jose Silva; Ana Paula Rodrigues; Mauro Guerra; Roberta G. Leitao; Paula Scotti Campos; Isabel P. Pais; Jose N. Semedo; Nuno Alvarenga; Elsa M. Goncalves; Maria Manuela Silva; Paulo Legoinha; Carlos Galhano; Jose Carlos Kullberg; Maria Brito; Manuela Simoes; Maria Femanda Pessoa; Fernando H. Reboredo",0000-0003-0625-0687,"Tecnologias CAplicadas",WOS,N/A,N/A,N/A
WOS:000922659000011,"Psychometric properties and validity of the Menopause Rating Scale in postmenopausal Portuguese women",Article,"MENOPAUSE-THE JOURNAL OF THE MENOPAUSE SOCIETY",2023-02-01,30,2,179-185,179,185,7,10.1097/GME.0000000000002104,"Joao Espirito Santo; Nuno Eduardo Marques de Loureiro; Vania Brandao-Loureiro; Agustin Aibar-Almazan; Fidel Hita-Contreras",0000-0002-1166-3219,"Artes H Desporto",WOS,N/A,N/A,N/A
WOS:000939133700001,"Impact of LAB from Serpa PDO Cheese in Cheese Models: Towards the Development of an Autochthonous Starter Culture",Article,FOODS,2023-02-01,12,4,,,,24,10.3390/foods12040701,"Helena Araujo-Rodrigues; Antonio P. L. Martins; Freni K. Tavaria; Joao Dias; Maria Teresa Santos; Nuno Alvarenga; Manuela E. Pintado",0000-0003-0625-0687,"Tecnologias CAplicadas",WOS,N/A,N/A,N/A
WOS:000955490800001,"Influence of Air-Drying Conditions on Quality, Bioactive Composition and Sensorial Attributes of Sweet Potato Chips",Article,FOODS,2023-03-01,12,6,,,,16,10.3390/foods12061198,"Elsa M. Goncalves; Nelson Pereira; Mafalda Silva; Nuno Alvarenga; Ana Cristina Ramos; Carla Alegria; Marta Abreu",0000-0003-0625-0687,"Tecnologias CAplicadas",WOS,N/A,N/A,N/A
WOS:000984041900001,"Development of a Functional Dark Chocolate with Baobab Pulp",Article,FOODS,2023-04-01,12,8,,,,15,10.3390/foods12081711,"Sara Monteiro; Joao Dias; Vanda Lourenco; Ana Partidario; Manuela Lageiro; Celia Lampreia; Jaime Fernandes; Fernando Lidon; Fernando Reboredo; Nuno Alvarenga",0000-0003-0625-0687,"Tecnologias CAplicadas",WOS,N/A,N/A,N/A
WOS:001060554500001,"Seasonality and Objective Physical Activity and Sedentary Behaviour among Older Adults from Four European Countries",Article,HEALTHCARE,2023-09-01,11,17,,,,13,10.3390/healthcare11172395,"Joao Martins; Houshmand Masoumi; Vania Loureiro; Margarida Gomes; Fortunata Ratinho; Tiago Ribeiro; Melika Mehriar; Marija Rakovac; Davor Sentija; Andrzej Bahr; Marta Tomczyk; Wojciech Dynowski; Roberto Solinas; Maria Grazia Pirina; Donatella Coradduzza; Giannangelo Boccuzzi; Birol Cagan; Ahmet Dalci; Athanasios Papageorgiou; Soultana Smaga; Georgios Parisopoulos; Georgios Patsakas; Ioannis Meimaridis; Nuno Loureiro; Adilson Marques",0000-0002-1166-3219,"Artes H Desporto",WOS,N/A,N/A,N/A
WOS:001110331400001,"The effects of low-volume combined training on health-related physical fitness outcomes in active young adults: A controlled clinical trial",Article,"SPORTS MEDICINE AND HEALTH SCIENCE",2023-03-01,5,1,74-80,74,80,7,10.1016/j.smhs.2022.12.004,"Ricardo Martins; Nuno Loureiro",0000-0002-1166-3219,"Artes H Desporto",WOS,N/A,N/A,N/A
WOS:001210154300001,"Effects of Physical Activity on Cognition, Behavior, and Motor Skills in Youth with Autism Spectrum Disorder: A Systematic Review of Intervention Studies",Review,"BEHAVIORAL SCIENCES",2024-04-01,14,4,,,,16,10.3390/bs14040330,"Sara Suarez-Manzano; Alberto Ruiz-Ariza; Nuno Eduardo Marques de Loureiro; Emilio J. Martinez-Lopez",0000-0002-1166-3219,"Artes H Desporto",WOS,N/A,N/A,N/A
WOS:001220842600002,"Influence of geographical origin in the physical and bioactive parameters of single origin dark chocolate",Article,"EUROPEAN FOOD RESEARCH AND TECHNOLOGY",2024-10-01,250,10,2569-2580,2569,2580,12,10.1007/s00217-024-04558-0,"Jose Cartas; Nuno Alvarenga; Ana Partidario; Manuela Lageiro; Cristina Roseiro; Helena Goncalves; Antonio Eduardo Leitao; Carlos Marques Ribeiro; Joao Dias",0000-0003-0625-0687,"Tecnologias CAplicadas",WOS,N/A,N/A,N/A
WOS:001246536100001,"Cross-Cultural Adaptation and Validation of the Portuguese Version of the SARC-F in Community-Dwelling Older Adults",Article,DIAGNOSTICS,2024-06-01,14,11,,,,12,10.3390/diagnostics14111096,"Margarida Isabel Boteta-Gomes; Agustin Aibar-Almazan; Fidel Hita-Contreras; Nuno Eduardo Marques de Loureiro; Vania Azevedo Ferreira Brandao-Loureiro",0000-0002-1166-3219,"Artes H Desporto",WOS,N/A,N/A,N/A
WOS:001294852300001,"Comparison of milk-clotting activity measurement using the Berridge's operator-based approach and a proposed digital method",Article,"INTERNATIONAL DAIRY JOURNAL",2024-12-01,159,,,,,6,10.1016/j.idairyj.2024.106055,"Jose Jasnau Caeiro; Joao Carlos Martins; Nuno Alvarenga; Sandra Gomes; Antonio P. L. Martins; Fernando Reboredo; Joao Dias",0000-0003-0625-0687,"Tecnologias CAplicadas",WOS,N/A,N/A,N/A
WOS:001384955900001,"Comparative Study of Coagulation Dynamics: Cardoon Flower Extract vs. Chymosin",Article,DAIRY,2024-12-01,5,4,817-827,817,827,11,10.3390/dairy5040059,"Sandra Gomes; Ivanilda Pina; Jaime Fernandes; Joao Dias; Fernando Reboredo; Antonio P. L. Martins; Nuno Alvarenga",0000-0003-0625-0687,"Tecnologias CAplicadas",WOS,N/A,N/A,N/A
WOS:001391665300001,"Impact of different<i> Cynara</i><i> cardunculus</i> L. extracts on the physicochemical microbial, and sensory properties of Serpa cheese",Article,"INTERNATIONAL DAIRY JOURNAL",2025-03-01,162,,,,,9,10.1016/j.idairyj.2024.106159,"N. Alvarenga; J. Fernandes; S. Gomes; T. Baltazar; V. Fiates; L. G. Fidalgo; T. Santos; C. Conceicao; J. Dias",0000-0003-0625-0687,"Tecnologias CAplicadas",WOS,N/A,N/A,N/A
WOS:001410633300001,"Effect of calcium on quality parameters in three varieties of tubers of<i> Solanum</i><i> tuberosum</i> L. at harvest and after four and eight months of cold storage conservation",Article,"EMIRATES JOURNAL OF FOOD AND AGRICULTURE",2024-01-01,36,,,,,13,10.3897/ejfa.2024.123760,"Ana Rita F. Coelho; Fernando Cebola Lidon; Diana Daccak; Ines Carmo Luis; Ana Coelho Marques; Claudia Campos Pessoa; Maria Manuela Silva; Maria Manuela Simoes; Paulo Legoinha; Jose Cochicho Ramalho; Isabel P. Pais; Jose Manuel N. Semedo; Paula Scotti-Campos; Elsa M. Goncalves; Nuno Alvarenga; Sandra Fernandes Gomes; Fernando Henrique Reboredo",0000-0003-0625-0687,"Tecnologias CAplicadas",WOS,N/A,N/A,N/A
WOS:001442447400001,"Clean Label Approaches in Cheese Production: Where Are We?",Review,FOODS,2025-03-01,14,5,,,,32,10.3390/foods14050805,"Jaime Fernandes; Sandra Gomes; Fernando H. Reboredo; Manuela E. Pintado; Olga Amaral; Joao Dias; Nuno Alvarenga",0000-0003-0625-0687,"Tecnologias CAplicadas",WOS,N/A,N/A,N/A
WOS:000180963600007,"Acute renal toxic effect of amiodarone in rats",Article,"PHARMACOLOGY & TOXICOLOGY",2003-01-01,92,1,39-42,39,42,4,10.1034/j.1600-0773.2003.920107.x,"AI Morales; JD Barata; M Bruges; MA Arévalo; JMG de Buitrago; P Palma; P Branco; F Pérez-Barriocanal",0000-0002-9719-079X,"Tecnologias CAplicadas",WOS,N/A,N/A,N/A
WOS:000246315800013,"Evaluation of chemical and ecotoxicological characteristics of biodegradable organic residues for application to agricultural land","Article, Proceedings Paper","ENVIRONMENT INTERNATIONAL",2007-05-01,33,4,505-513,505,513,9,10.1016/j.envint.2006.11.006,"P. Alvarenga; P. Palma; A. P. Goncalves; R. M. Fernandes; A. C. Cunha-Queda; E. Duarte; G. Vallini",0000-0002-9719-079X,"Tecnologias CAplicadas",WOS,N/A,N/A,N/A
WOS:000254088100003,"Evaluation of tests to assess the quality of mine-contaminated soils","Article, Proceedings Paper","ENVIRONMENTAL GEOCHEMISTRY AND HEALTH",2008-04-01,30,2,95-99,95,99,5,10.1007/s10653-008-9147-z,"P. Alvarenga; P. Palma; A. P. Goncalves; R. M. Fernandes; A. de Varennes; G. Vallini; E. Duarte; A. C. Cunha-Queda",0000-0002-9719-079X,"Tecnologias CAplicadas",WOS,N/A,N/A,N/A
WOS:000258901300023,"Assessment of chemical, biochemical and ecotoxicological aspects in a mine soil amended with sludge of either urban or industrial origin",Article,CHEMOSPHERE,2008-08-01,72,11,1774-1781,1774,1781,8,10.1016/j.chemosphere.2008.04.042,"P. Alvarenga; P. Palma; A. P. Goncalves; N. Baiao; R. M. Fernandes; A. de Varennes; G. Vallini; E. Duarte; A. C. Cunha-Queda",0000-0002-9719-079X,"Tecnologias CAplicadas",WOS,N/A,N/A,N/A
WOS:000259367800013,"Acute toxicity of atrazine, endosulfan sulphate and chlorpyrifos to <i>Vibrio fischeri</i>, <i>Thamnocephalus platyurus</i> and <i>Daphnia magna</i>, relative to their concentrations in surface waters from the Alentejo region of Portugal",Article,"BULLETIN OF ENVIRONMENTAL CONTAMINATION AND TOXICOLOGY",2008-11-01,81,5,485-489,485,489,5,10.1007/s00128-008-9517-3,"P. Palma; V. L. Palma; R. M. Fernandes; A. M. V. M. Soares; I. R. Barbosa",0000-0002-9719-079X,"Tecnologias CAplicadas",WOS,N/A,N/A,N/A
WOS:000263400000010,"Effects of atrazine and endosulfan sulphate on the ecdysteroid system of <i>Daphnia magna</i>",Article,CHEMOSPHERE,2009-02-01,74,5,676-681,676,681,6,10.1016/j.chemosphere.2008.10.021,"P. Palma; V. L. Palma; C. Matos; R. M. Fernandes; A. Bohn; A. M. V. M. Soares; I. R. Barbosa",0000-0002-9719-079X,"Tecnologias CAplicadas",WOS,N/A,N/A,N/A
WOS:000260921000010,"Endosulfan sulphate interferes with reproduction, embryonic development and sex differentiation in <i>Daphnia magna</i>",Article,"ECOTOXICOLOGY AND ENVIRONMENTAL SAFETY",2009-02-01,72,2,344-350,344,350,7,10.1016/j.ecoenv.2008.04.018,"P. Palma; V. L. Palma; R. M. Fernandes; A. M. V. M. Soares; I. R. Barbosa",0000-0002-9719-079X,"Tecnologias CAplicadas",WOS,N/A,N/A,N/A
WOS:000264432400003,"Organic residues as immobilizing agents in aided phytostabilization: (II) Effects on soil biochemical and ecotoxicological characteristics",Article,CHEMOSPHERE,2009-03-01,74,10,1301-1308,1301,1308,8,10.1016/j.chemosphere.2008.11.006,"P. Alvarenga; P. Palms; A. P. Goncalves; R. M. Fernandes; A. de Varennes; G. Vallini; E. Duarte; A. C. Cunha-Queda",,,WOS,N/A,N/A,N/A
WOS:000265172900018,"Risk assessment of representative and priority pesticides, in surface water of the Alqueva reservoir (South of Portugal) using on-line solid phase extraction-liquid chromatography-tandem mass spectrometry",Article,"ENVIRONMENT INTERNATIONAL",2009-04-01,35,3,545-551,545,551,7,10.1016/j.envint.2008.09.015,"P. Palma; M. Kuster; P. Alvarenga; V. L. Palma; R. M. Fernandes; A. M. V. M. Soares; M. J. Lopez de Aida; D. Barcelo; I. R. Barbosa",0000-0002-9719-079X,"Tecnologias CAplicadas",WOS,N/A,N/A,N/A
WOS:000267318300006,"Assessment of the pesticides atrazine, endosulfan sulphate and chlorpyrifos for juvenoid-related endocrine activity using <i>Daphnia magna</i>",Article,CHEMOSPHERE,2009-07-01,76,3,335-340,335,340,6,10.1016/j.chemosphere.2009.03.059,"P. Palma; V. L. Palma; C. Matos; R. M. Fernandes; A. Bohn; A. M. V. M. Soares; I. R. Barbosa",0000-0002-9719-079X,"Tecnologias CAplicadas",WOS,N/A,N/A,N/A
