id,titulo,tipo,ano_publicacao,volume,paginas,organizacoes,citacoes,issn,isbn,doi,orcids_autores,autores,origem,keywords
SCOPUS_ID:80052362711,"UV-C and UV-C/peroxide elimination of selected pharmaceuticals in secondary effluents",Journal,2011-09-15,279,115-120,N/A,N/A,00119164,undefined,10.1016/j.desal.2011.05.066,0000-0002-9305-2082,"Maria Teresa Borralho Marques dos Carvalhos",Ambas,N/A
SCOPUS_ID:84871319877,"Aqueous ranitidine elimination in photolytic processes",Journal,2010-12-01,42,541-543,N/A,N/A,2010376X,undefined,undefined,0000-0002-9305-2082,"Maria Teresa Borralho Marques dos Carvalhos",Scopus,
SCOPUS_ID:77956296544,"Influence of oxygen and free radicals promoters on the UV-254nm photolysis of diclofenac",Journal,2010-09-01,163,35-40,N/A,N/A,13858947,undefined,10.1016/j.cej.2010.07.027,0000-0002-9305-2082,"Maria Teresa Borralho Marques dos Carvalhos",Scopus,
SCOPUS_ID:77952891962,"UV-C radiation based methods for aqueous metoprolol elimination",Journal,2010-07-01,179,357-362,N/A,N/A,03043894,undefined,10.1016/j.jhazmat.2010.03.013,0000-0002-9305-2082,"Maria Teresa Borralho Marques dos Carvalhos",Ambas,N/A
SCOPUS_ID:71849089731,"UV-C photolysis of endocrine disruptors. The influence of inorganic peroxides",Journal,2010-02-15,174,393-397,N/A,N/A,03043894,undefined,10.1016/j.jhazmat.2009.09.065,0000-0002-9305-2082,"Maria Teresa Borralho Marques dos Carvalhos",Ambas,N/A
SCOPUS_ID:78651581621,"Catalytic decomposition of Potassium monopersulfate. The kinetics",Journal,2009-09-01,57,223-226,N/A,N/A,2010376X,undefined,undefined,0000-0002-9305-2082,"Maria Teresa Borralho Marques dos Carvalhos",Scopus,
SCOPUS_ID:78651562813,"Catalytic decomposition of Potassium monopersulfate. Influence of variables",Journal,2009-09-01,57,218-222,N/A,N/A,2010376X,undefined,undefined,0000-0002-9305-2082,"Maria Teresa Borralho Marques dos Carvalhos",Scopus,
SCOPUS_ID:85182504223,"Implementation of Geographic Diversity in Resilient Telecommunication Networks","Conference Proceeding",2023-01-01,437,89-98,N/A,N/A,21941009,"true, [9783031464386]",10.1007/978-3-031-46439-3_7,0000-0002-3377-9327,"Maria Teresa de Abreu Luís Godinho",Scopus,
SCOPUS_ID:85173813853,"Towards a Unified Framework for Routing and Scheduling Planning in an Integrated Continuous Care Unit","Book Series",2023-01-01,10,71-81,N/A,N/A,25237047,undefined,10.1007/978-3-031-38537-7_7,0000-0002-3377-9327,"Maria Teresa de Abreu Luís Godinho",Scopus,
SCOPUS_ID:85151137014,"New Models for Finding K Short and Dissimilar Paths","Conference Proceeding",2023-01-01,411,143-161,N/A,N/A,21941009,"true, [9783031207877]",10.1007/978-3-031-20788-4_10,0000-0002-3377-9327,"Maria Teresa de Abreu Luís Godinho",Scopus,
SCOPUS_ID:85135707844,"Finding K dissimilar paths: Single-commodity and discretized flow formulations",Journal,2022-11-01,147,undefined,N/A,N/A,03050548,undefined,10.1016/j.cor.2022.105939,0000-0002-3377-9327,"Maria Teresa de Abreu Luís Godinho",Ambas,N/A
SCOPUS_ID:85115620076,"Finding K shortest and dissimilar paths",Journal,2022-05-01,29,1573-1601,N/A,N/A,09696016,undefined,10.1111/itor.13060,0000-0002-3377-9327,"Maria Teresa de Abreu Luís Godinho",Ambas,N/A
SCOPUS_ID:84893796204,"Natural and extended formulations for the Time-Dependent Traveling Salesman Problem",Journal,2014-01-01,164,138-153,N/A,N/A,0166218X,undefined,10.1016/j.dam.2011.11.019,0000-0002-3377-9327,"Maria Teresa de Abreu Luís Godinho",Ambas,N/A
SCOPUS_ID:77954910739,"Hop-indexed circuit-based formulations for the traveling salesman problem",Journal,2010-08-01,36,1049-1056,N/A,N/A,15710653,undefined,10.1016/j.endm.2010.05.133,0000-0002-3377-9327,"Maria Teresa de Abreu Luís Godinho",Scopus,
SCOPUS_ID:41349118058,"Combined route capacity and route length models for unit demand vehicle routing problems",Journal,2008-05-01,5,350-372,N/A,N/A,15725286,undefined,10.1016/j.disopt.2007.05.001,0000-0002-3377-9327,"Maria Teresa de Abreu Luís Godinho",Ambas,N/A
SCOPUS_ID:85153942976,"CONTRACTS FOR THE SUPPLY OF DIGITAL CONTENT AND SERVICES: CONSUMER PROTECTION IN PORTUGAL",Journal,2022-01-01,undefined,599-616,N/A,N/A,undefined,undefined,10.17398/2695-7728.38.599,0000-0001-6845-789X,"Marinêz de Oliveira Xavier",Scopus,
SCOPUS_ID:85211173245,"Effect of calcium on quality parameters in three varieties of tubers of Solanum tuberosum L. at harvest and after four and eight months of cold storage conservation",Journal,2024-01-01,36,undefined,N/A,N/A,2079052X,undefined,10.3897/ejfa.2024.123760,0000-0003-0625-0687,"Nuno Bartolomeu Mendes Godinho de Alvarenga",Scopus,
SCOPUS_ID:85153097548,"Influence of Air-Drying Conditions on Quality, Bioactive Composition and Sensorial Attributes of Sweet Potato Chips",Journal,2023-03-01,12,undefined,N/A,N/A,undefined,undefined,10.3390/foods12061198,0000-0003-0625-0687,"Nuno Bartolomeu Mendes Godinho de Alvarenga",Ambas,N/A
SCOPUS_ID:85138631643,"Zinc Biofortification in Vitis vinifera: Implications for Quality and Wine Production",Journal,2022-09-01,11,undefined,N/A,N/A,undefined,undefined,10.3390/plants11182442,0000-0003-0625-0687,"Nuno Bartolomeu Mendes Godinho de Alvarenga",Scopus,
SCOPUS_ID:85115879587,"Elemental composition of algae-based supplements by energy dispersive x-ray fluorescence",Journal,2021-10-01,10,undefined,N/A,N/A,undefined,undefined,10.3390/plants10102041,0000-0003-0625-0687,"Nuno Bartolomeu Mendes Godinho de Alvarenga",Ambas,N/A
SCOPUS_ID:85109100176,"Technological and protective performance of LAB isolated from Serpa PDO cheese: Towards selection and development of an autochthonous starter culture",Journal,2021-10-01,150,undefined,N/A,N/A,00236438,undefined,10.1016/j.lwt.2021.112079,0000-0003-0625-0687,"Nuno Bartolomeu Mendes Godinho de Alvarenga",Ambas,N/A
SCOPUS_ID:85095737597,"Calcium biofortification of Rocha pears, tissues accumulation and physicochemical implications in fresh and heat-treated fruits",Journal,2021-02-05,277,undefined,N/A,N/A,03044238,undefined,10.1016/j.scienta.2020.109834,0000-0003-0625-0687,"Nuno Bartolomeu Mendes Godinho de Alvarenga",Ambas,N/A
SCOPUS_ID:85090747368,"Elemental composition and some nutritional parameters of sweet pepper from organic and conventional agriculture",Journal,2020-07-01,9,1-15,N/A,N/A,undefined,undefined,10.3390/plants9070863,0000-0003-0625-0687,"Nuno Bartolomeu Mendes Godinho de Alvarenga",Ambas,N/A
SCOPUS_ID:85073725417,"A review on microbiological and technological aspects of Serpa PDO cheese: An ovine raw milk cheese",Journal,2020-01-01,100,undefined,N/A,N/A,09586946,undefined,10.1016/j.idairyj.2019.104561,0000-0003-0625-0687,"Nuno Bartolomeu Mendes Godinho de Alvarenga",Ambas,N/A
SCOPUS_ID:85030162152,"Yeast community in traditional Portuguese Serpa cheese by culture-dependent and -independent DNA approaches",Journal,2017-12-04,262,63-70,N/A,N/A,01681605,undefined,10.1016/j.ijfoodmicro.2017.09.013,0000-0003-0625-0687,"Nuno Bartolomeu Mendes Godinho de Alvarenga",Ambas,N/A
SCOPUS_ID:84988697524,"Substitution of sodium chloride by potassium chloride in São João cheese of Pico Island",Journal,2016-09-01,96,637-655,N/A,N/A,19585586,undefined,10.1007/s13594-016-0293-2,0000-0003-0625-0687,"Nuno Bartolomeu Mendes Godinho de Alvarenga",Ambas,N/A
SCOPUS_ID:84886548109,"Identification of chemical clusters discriminators of Arabica and Robusta green coffee",Journal,2013-12-01,16,895-904,N/A,N/A,10942912,undefined,10.1080/10942912.2011.573114,0000-0003-0625-0687,"Nuno Bartolomeu Mendes Godinho de Alvarenga",Ambas,N/A
SCOPUS_ID:84876251238,"Impact of Roasting Time on the Sensory Profile of Arabica and Robusta Coffee",Journal,2013-03-01,52,163-177,N/A,N/A,03670244,undefined,10.1080/03670244.2012.706061,0000-0003-0625-0687,"Nuno Bartolomeu Mendes Godinho de Alvarenga",Ambas,N/A
SCOPUS_ID:84872685500,"Molecular screening of ovine mastitis in different breeds",Journal,2013-02-01,96,752-760,N/A,N/A,00220302,undefined,10.3168/jds.2012-5519,0000-0003-0625-0687,"Nuno Bartolomeu Mendes Godinho de Alvarenga",Ambas,N/A
SCOPUS_ID:84872913292,"Prospects of UV radiation for application in postharvest technology",Journal,2012-01-01,24,586-597,N/A,N/A,2079052X,undefined,10.9755/ejfa.v24i6.586597,0000-0003-0625-0687,"Nuno Bartolomeu Mendes Godinho de Alvarenga",Scopus,
SCOPUS_ID:84859863626,"Production and characterization of green and black olive paste using cream of animal and vegetable origins",Journal,2012-01-01,24,12-16,N/A,N/A,2079052X,undefined,10.9755/ejfa.v24i1.10593,0000-0003-0625-0687,"Nuno Bartolomeu Mendes Godinho de Alvarenga",Scopus,
SCOPUS_ID:82955193670,"Identification of nutritional descriptors of roasting intensity in beverages of Arabica and Robusta coffee beans",Journal,2011-12-01,62,865-871,N/A,N/A,09637486,undefined,10.3109/09637486.2011.588594,0000-0003-0625-0687,"Nuno Bartolomeu Mendes Godinho de Alvarenga",Ambas,N/A
SCOPUS_ID:79952787118,"Effect of freezing on the rheological, chemical and colour properties of Serpa cheese",Journal,2011-02-01,78,80-87,N/A,N/A,00220299,undefined,10.1017/S0022029910000841,0000-0003-0625-0687,"Nuno Bartolomeu Mendes Godinho de Alvarenga",Ambas,N/A
SCOPUS_ID:43449127774,"Estimation of Serpa cheese ripening time using multiple linear regression (MLR) considering rheological, physical and chemical data",Journal,2008-05-01,75,233-239,N/A,N/A,00220299,undefined,10.1017/S0022029908003191,0000-0003-0625-0687,"Nuno Bartolomeu Mendes Godinho de Alvarenga",Ambas,N/A
SCOPUS_ID:42149138675,"Influence of culture conditions on esterase activity of five psychrotrophic Gram negative strains selected from raw Tunisian milk",Journal,2008-01-01,58,53-59,N/A,N/A,15904261,undefined,10.1007/BF03179445,0000-0003-0625-0687,"Nuno Bartolomeu Mendes Godinho de Alvarenga",Ambas,N/A
SCOPUS_ID:85195942790,"Cross-Cultural Adaptation and Validation of the Portuguese Version of the SARC-F in Community-Dwelling Older Adults",Journal,2024-06-01,14,undefined,N/A,N/A,undefined,undefined,10.3390/diagnostics14111096,0000-0002-1166-3219,"Nuno Eduardo Marques de Loureiro",Ambas,N/A
SCOPUS_ID:85191431402,"Effects of Physical Activity on Cognition, Behavior, and Motor Skills in Youth with Autism Spectrum Disorder: A Systematic Review of Intervention Studies",Journal,2024-04-01,14,undefined,N/A,N/A,undefined,undefined,10.3390/bs14040330,0000-0002-1166-3219,"Nuno Eduardo Marques de Loureiro",Scopus,
SCOPUS_ID:85179721628,"Associations between the severity of menopausal symptoms and musculoskeletal pain in postmenopausal Portuguese women",Journal,2024-04-01,165,138-147,N/A,N/A,00207292,undefined,10.1002/ijgo.15271,0000-0002-1166-3219,"Nuno Eduardo Marques de Loureiro",Ambas,N/A
SCOPUS_ID:85205195157,"Promoting health behavior change across different environments: Universal principles of behavior modification at individual and community level",Book,2024-01-01,undefined,61-79,N/A,N/A,undefined,"true, [9780128240007, 9780128242483]",10.1016/B978-0-12-824000-7.00011-8,0000-0002-1166-3219,"Nuno Eduardo Marques de Loureiro",Scopus,
SCOPUS_ID:85183636289,"Quality of life, falls and functional mobility of Portuguese older adults, during the COVID pandemic 19",Journal,2024-01-01,52,491-498,N/A,N/A,15791726,undefined,10.47197/RETOS.V52.95705,0000-0002-1166-3219,"Nuno Eduardo Marques de Loureiro",Scopus,
SCOPUS_ID:85170287611,"Seasonality and Objective Physical Activity and Sedentary Behaviour among Older Adults from Four European Countries",Journal,2023-09-01,11,undefined,N/A,N/A,undefined,undefined,10.3390/healthcare11172395,0000-0002-1166-3219,"Nuno Eduardo Marques de Loureiro",Ambas,N/A
SCOPUS_ID:85151044486,"Associations between the impact of menopausal symptoms and fall-related self-efficacy",Journal,2023-04-01,30,421-426,N/A,N/A,10723714,undefined,10.1097/GME.0000000000002151,0000-0002-1166-3219,"Nuno Eduardo Marques de Loureiro",Ambas,N/A
SCOPUS_ID:85146096759,"The effects of low-volume combined training on health-related physical fitness outcomes in active young adults: A controlled clinical trial",Journal,2023-03-01,5,74-80,N/A,N/A,undefined,undefined,10.1016/j.smhs.2022.12.004,0000-0002-1166-3219,"Nuno Eduardo Marques de Loureiro",Scopus,
SCOPUS_ID:85146836766,"Psychometric properties and validity of the Menopause Rating Scale in postmenopausal Portuguese women",Journal,2023-02-01,30,179-185,N/A,N/A,10723714,undefined,10.1097/GME.0000000000002104,0000-0002-1166-3219,"Nuno Eduardo Marques de Loureiro",Ambas,N/A
SCOPUS_ID:85173468953,"Effects of 6 Weeks of Low-Volume Combined Training on Muscle Power, Muscular Strength, and Aerobic Power in Active Young Adults",Journal,2023-01-01,50,478-486,N/A,N/A,15791726,undefined,10.47197/retos.v50.99698,0000-0002-1166-3219,"Nuno Eduardo Marques de Loureiro",Scopus,
SCOPUS_ID:85126244389,"Impact of Qigong exercises on the severity of the menopausal symptoms and health-related quality of life: A randomised controlled trial",Journal,2023-01-01,23,656-664,N/A,N/A,17461391,undefined,10.1080/17461391.2022.2044915,0000-0002-1166-3219,"Nuno Eduardo Marques de Loureiro",Ambas,N/A
SCOPUS_ID:85125222625,"Correlates of Active Commuting to School among Portuguese Adolescents: An Ecological Model Approach",Journal,2022-03-01,19,undefined,N/A,N/A,16617827,undefined,10.3390/ijerph19052733,0000-0002-1166-3219,"Nuno Eduardo Marques de Loureiro",Ambas,N/A
SCOPUS_ID:85139229292,"Physical activity, physical fitness and cognitive function in adolescents",Journal,2022-01-01,29,91-97,N/A,N/A,22999590,undefined,10.23829/TSS.2022.29.3-2,0000-0002-1166-3219,"Nuno Eduardo Marques de Loureiro",Scopus,
SCOPUS_ID:85121328049,"Long-term changes in cork oak and holm oak patches connectivity. The algarve, portugal, a mediterranean landscape case study",Journal,2021-12-01,8,undefined,N/A,N/A,undefined,undefined,10.3390/environments8120131,0000-0002-1166-3219,"Nuno Eduardo Marques de Loureiro",Scopus,
SCOPUS_ID:85120169562,"Menopausal symptoms, postural balance, and functional mobility in middle-aged postmenopausal women",Journal,2021-12-01,11,undefined,N/A,N/A,undefined,undefined,10.3390/diagnostics11122178,0000-0002-1166-3219,"Nuno Eduardo Marques de Loureiro",Ambas,N/A
SCOPUS_ID:85117029578,"Multifactorial programs for healthy older adults to reduce falls and improve physical performance: systematic review",Journal,2021-10-02,18,undefined,N/A,N/A,16617827,undefined,10.3390/ijerph182010842,0000-0002-1166-3219,"Nuno Eduardo Marques de Loureiro",Ambas,N/A
SCOPUS_ID:85116095714,"The role of blue and green exercise in planetary health and well-being",Journal,2021-10-01,13,undefined,N/A,N/A,undefined,undefined,10.3390/su131910829,0000-0002-1166-3219,"Nuno Eduardo Marques de Loureiro",Scopus,
SCOPUS_ID:85105818319,"High-intensity interval training upon cognitive and psychological outcomes in youth: A systematic review",Journal,2021-05-02,18,undefined,N/A,N/A,16617827,undefined,10.3390/ijerph18105344,0000-0002-1166-3219,"Nuno Eduardo Marques de Loureiro",Ambas,N/A
SCOPUS_ID:85104535853,"Active transportation to school. Utopia or a strategy for a healthy life in adolescence",Journal,2021-05-01,18,undefined,N/A,N/A,16617827,undefined,10.3390/ijerph18094503,0000-0002-1166-3219,"Nuno Eduardo Marques de Loureiro",Ambas,N/A
SCOPUS_ID:85099117294,"Dynamic Phase Alignment in Inertial Alfvén Turbulence",Journal,2020-12-21,125,undefined,N/A,N/A,00319007,undefined,10.1103/PhysRevLett.125.265101,0000-0002-1166-3219,"Nuno Eduardo Marques de Loureiro",Scopus,
SCOPUS_ID:85097602641,"Validation of gyrokinetic simulations in NSTX and projections for high-k turbulence measurements in NSTX-U",Journal,2020-12-01,27,undefined,N/A,N/A,1070664X,undefined,10.1063/5.0009620,0000-0002-1166-3219,"Nuno Eduardo Marques de Loureiro",Scopus,
SCOPUS_ID:85082482585,"Horizontal and Vertical Distance Perception in Altered Gravity",Journal,2020-12-01,10,undefined,N/A,N/A,undefined,undefined,10.1038/s41598-020-62405-0,0000-0002-1166-3219,"Nuno Eduardo Marques de Loureiro",Scopus,
SCOPUS_ID:85093706116,"Longitudinal association between sport participation and depressive symptoms after a two-year follow-up in mid-adolescence",Journal,2020-10-02,17,1-11,N/A,N/A,16617827,undefined,10.3390/ijerph17207469,0000-0002-1166-3219,"Nuno Eduardo Marques de Loureiro",Scopus,
SCOPUS_ID:85055754044,"Adolescents’ healthy lifestyle",Journal,2020-03-01,96,217-224,N/A,N/A,00217557,undefined,10.1016/j.jped.2018.09.002,0000-0002-1166-3219,"Nuno Eduardo Marques de Loureiro",Scopus,
SCOPUS_ID:85079637970,"Active commuting to school and physical activity levels among 11 to 16 year-old adolescents from 63 low-and middle-income countries",Journal,2020-02-02,17,undefined,N/A,N/A,16617827,undefined,10.3390/ijerph17041276,0000-0002-1166-3219,"Nuno Eduardo Marques de Loureiro",Scopus,
SCOPUS_ID:85078768042,"Preliminary analysis of the relationship between physical fitness level and perceived parental support for sports practice in overweight and obese adolescents",Journal,2020-01-01,37,527-531,N/A,N/A,15791726,undefined,undefined,0000-0002-1166-3219,"Nuno Eduardo Marques de Loureiro",Scopus,
SCOPUS_ID:85074902831,"Validation of gyrokinetic simulations of a National Spherical Torus eXperiment H-mode plasma and comparisons with a high-k scattering synthetic diagnostic",Journal,2019-10-15,61,undefined,N/A,N/A,07413335,undefined,10.1088/1361-6587/ab4742,0000-0002-1166-3219,"Nuno Eduardo Marques de Loureiro",Scopus,
SCOPUS_ID:85063720121,"Trends and age-related changes of physical activity among Portuguese adolescent girls from 2002-2014: Highlights from the health behavior in school-aged children study",Journal,2019-03-01,16,281-287,N/A,N/A,15433080,undefined,10.1123/jpah.2018-0092,0000-0002-1166-3219,"Nuno Eduardo Marques de Loureiro",Scopus,
SCOPUS_ID:85048285380,"Fully Kinetic Large-scale Simulations of the Collisionless Magnetorotational Instability",Journal,2018-06-01,859,undefined,N/A,N/A,0004637X,undefined,10.3847/1538-4357/aac0f2,0000-0002-1166-3219,"Nuno Eduardo Marques de Loureiro",Scopus,
SCOPUS_ID:85043509820,"An experimental platform for pulsed-power driven magnetic reconnection",Journal,2018-05-01,25,undefined,N/A,N/A,1070664X,undefined,10.1063/1.5016280,0000-0002-1166-3219,"Nuno Eduardo Marques de Loureiro",Scopus,
