id,titulo,fonte,doi,tipo,autores,departamento,orcids_autores,ano_publicacao,autor_principal,issn,isbn,volume,numero,paginas,editor,keywords,origem,financiador,repositorioIPBeja,apoiosPublicaçao
SCOPUS_ID:85123237555,"Landfill leachate treatment by immediate one-step lime precipitation, carbonation, and phytoremediation fine-tuning","Environmental Science and Pollution Research",10.1007/s11356-022-18729-7,Journal,"Maria Adelaide Araújo Almeida","Tecnologias CAplicadas",0000-0001-6612-9411,2023,"Ramalho M.",09441344,undefined,30,undefined,8647-8656,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85142736288,"Construction of Control Charts to Help in the Stability and Reliability of Results in an Accredited Water Quality Control Laboratory","Sustainability (Switzerland)",10.3390/su142215392,Journal,"Maria Adelaide Araújo Almeida","Tecnologias CAplicadas",0000-0001-6612-9411,2022,"Oliveira da Silva F.M.",undefined,undefined,14,undefined,undefined,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85161817157,"Assessment of the reliability of the operation of a sewage treatment plant using Monte Carlo simulation","Journal of Water and Land Development",10.24425/jwld.2022.143723,Journal,"Maria Adelaide Araújo Almeida","Tecnologias CAplicadas",0000-0001-6612-9411,2022,"Migdał K.",14297426,undefined,2022,undefined,80-90,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85100902887,"Vertical flow constructed wetland as a green solution for low biodegradable and high nitrogen wastewater: A case study of explosives industry",Chemosphere,10.1016/j.chemosphere.2021.129871,Journal,"Maria Adelaide Araújo Almeida","Tecnologias CAplicadas",0000-0001-6612-9411,2021,"Madeira L.",00456535,undefined,272,undefined,undefined,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85104678530,"Sensory quality of portuguese natural mineral waters: Correlation with chemical composition","Ecological Engineering and Environmental Technology",10.12912/27197050/135618,Journal,"Maria Adelaide Araújo Almeida","Tecnologias CAplicadas",0000-0001-6612-9411,2021,"Sozo J.S.",undefined,undefined,22,undefined,129-141,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85098526939,"The physio-chemical conditions of surface and groundwater resources in water scarce areas – how droughts affect ions migration","Desalination and Water Treatment",10.5004/dwt.2020.26560,Journal,"Maria Adelaide Araújo Almeida","Tecnologias CAplicadas",0000-0001-6612-9411,2020,"Operacz A.",19443994,undefined,207,undefined,122-136,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85059037824,"Nitrogen removal in vertical flow constructed wetlands: influence of bed depth and high nitrogen loadings","Environmental Technology (United Kingdom)",10.1080/09593330.2018.1557749,Journal,"Maria Adelaide Araújo Almeida","Tecnologias CAplicadas",0000-0001-6612-9411,2020,"Almeida A.",09593330,undefined,41,undefined,2196-2209,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85088707546,"Reliability assessment of pollution removal of wastewater treatment plant using the method of Weibull","E3S Web of Conferences",10.1051/e3sconf/202017101007,"Conference Proceeding","Maria Adelaide Araújo Almeida","Tecnologias CAplicadas",0000-0001-6612-9411,2020,"Kurek K.",25550403,undefined,171,undefined,undefined,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85083757657,"Immediate one-step lime precipitation and atmospheric carbonation as pre-treatment for low biodegradable and high nitrogen wastewaters: A case study of explosives industry","Journal of Environmental Chemical Engineering",10.1016/j.jece.2020.103808,Journal,"Maria Adelaide Araújo Almeida","Tecnologias CAplicadas",0000-0001-6612-9411,2020,"Madeira L.",undefined,undefined,8,undefined,undefined,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85083656450,"Study on the application of floating beds of macrophites (vetiveria zizanioides and phragmites Australis), in pilot scale, for the removal of heavy metals from agua forte stream (Alentejo-Portugal)","Journal of Ecological Engineering",10.12911/22998993/118285,Journal,"Maria Adelaide Araújo Almeida","Tecnologias CAplicadas",0000-0001-6612-9411,2020,"Borralho T.",undefined,undefined,21,undefined,153-163,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85083641973,"Manual treatment of urban wastewater by chemical precipitation for production of hydroponic nutrient solutions","Journal of Ecological Engineering",10.12911/22998993/118286,Journal,"Maria Adelaide Araújo Almeida","Tecnologias CAplicadas",0000-0001-6612-9411,2020,"Correia T.",undefined,undefined,21,undefined,143-152,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85068873570,"Phytoremediation potential of Vetiveria zizanioides and Oryza sativa to nitrate and organic substance removal in vertical flow constructed wetland systems","Ecological Engineering",10.1016/j.ecoleng.2019.06.020,Journal,"Maria Adelaide Araújo Almeida","Tecnologias CAplicadas",0000-0001-6612-9411,2019,"Almeida A.",09258574,undefined,138,undefined,19-27,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85045016774,"The efficiency and technological reliability of biogenic compounds removal during long-term operation of a one-stage subsurface horizontal flow constructed wetland","Separation and Purification Technology",10.1016/j.seppur.2018.03.058,Journal,"Maria Adelaide Araújo Almeida","Tecnologias CAplicadas",0000-0001-6612-9411,2018,"Jóźwiakowski K.",13835866,undefined,202,undefined,216-226,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85007270925,"Nitrate removal in vertical flow constructed wetland planted with Vetiveria zizanioides: Effect of hydraulic load","Ecological Engineering",10.1016/j.ecoleng.2016.11.069,Journal,"Maria Adelaide Araújo Almeida","Tecnologias CAplicadas",0000-0001-6612-9411,2017,"Almeida A.",09258574,undefined,99,undefined,535-542,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:84954148160,"Agricultural reuse of cheese whey wastewater treated by NaOH precipitation for tomato production under several saline conditions and sludge management","Agricultural Water Management",10.1016/j.agwat.2015.12.025,Journal,"Maria Adelaide Araújo Almeida","Tecnologias CAplicadas",0000-0001-6612-9411,2016,"Prazeres A.R.",03783774,undefined,167,undefined,62-74,undefined,,Scopus,N/A,N/A,N/A
undefined,undefined,undefined,undefined,undefined,"Maria Adelaide Rodrigues Tareco","Ciências Empresariais",0000-0003-1362-6013,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85204585844,"Melting Pot: The New Sustainability in a World of Emerging Pandemics","Handbook of Sustainability Science in the Future",10.1007/978-3-031-04560-8_56,Book,"Maria Albertina Amantes Raposo",Biociências,0000-0003-3521-612x,2023,"Dos Santos I.A.",undefined,"true, [9783031045608, 9783031045592]",undefined,undefined,125-145,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85124424771,"Drifting conversations: expressions of Environmental Communitarian Education for an integral sustainable society","Revista Lusofona de Educacao",10.24140/issn.1645-7250.rle53.04,Journal,"Maria Albertina Amantes Raposo",Biociências,0000-0003-3521-612x,2021,"Franco S.",16457250,undefined,53,undefined,65-80,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85088705283,"Technology as a tool to enhance motivation and learning","E3S Web of Conferences",10.1051/e3sconf/202017101011,"Conference Proceeding","Maria Albertina Amantes Raposo",Biociências,0000-0003-3521-612x,2020,"Raposo A.",25550403,undefined,171,undefined,undefined,undefined,,Scopus,N/A,N/A,N/A
undefined,undefined,undefined,undefined,undefined,"Maria Antónia Rasa Correia da Costa",Saúde,0000-0001-5018-052X,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,,Scopus,N/A,N/A,N/A
undefined,undefined,undefined,undefined,undefined,"Maria Antonieta Pereira de Carvalho da Palma Medeiros",Saúde,0000-0003-4435-6554,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85077861897,"Solving the grocery backroom layout problem","International Journal of Production Research",10.1080/00207543.2019.1708990,Journal,"Maria Clara Pereira Pires","Ciências Empresariais",0000-0003-2048-0649,2021,"Pires M.",00207543,undefined,59,undefined,772-797,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85070978309,"Solving the grocery backroom sizing problem","International Journal of Production Research",10.1080/00207543.2019.1656840,Journal,"Maria Clara Pereira Pires","Ciências Empresariais",0000-0003-2048-0649,2020,"Pires M.",00207543,undefined,58,undefined,5707-5720,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85014622773,"A framework for designing backroom areas in grocery stores","International Journal of Retail and Distribution Management",10.1108/IJRDM-01-2016-0004,Journal,"Maria Clara Pereira Pires","Ciências Empresariais",0000-0003-2048-0649,2017,"Pires M.",09590552,undefined,45,undefined,230-252,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:84955650305,"Design of retail backroom storage: A research opportunity?","Operations Research and Big Data: IO2015-XVII Congress of Portuguese Association of Operational Research (APDIO)",10.1007/978-3-319-24154-8_20,Book,"Maria Clara Pereira Pires","Ciências Empresariais",0000-0003-2048-0649,2015,"Pires M.",undefined,"true, [9783319241548, 9783319241524]",15,undefined,167-174,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85139695580,"Health Promotion and Wellness in Aging","Research Anthology on Supporting Healthy Aging in a Digital Society",10.4018/978-1-6684-5295-0.ch002,Book,"Maria Cristina Campos de Sousa Faria","Educação CSComportamento",0000-0003-0839-8036,2022,"de Sousa Faria M.C.C.",undefined,"true, [9781668452967, 1668452952, 9781668452950]",undefined,undefined,18-35,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85082306930,"Aging and health literacy: Site of proximity to the community","Communications in Computer and Information Science",10.1007/978-3-030-41494-8_32,"Book Series","Maria Cristina Campos de Sousa Faria","Educação CSComportamento",0000-0003-0839-8036,2020,"Faria M.C.",18650929,"true, [9783030414931]","1185 CCIS",undefined,330-338,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85082304182,"Representations of aging in nursing and social work students","Communications in Computer and Information Science",10.1007/978-3-030-41494-8_34,"Book Series","Maria Cristina Campos de Sousa Faria","Educação CSComportamento",0000-0003-0839-8036,2020,"Faria M.C.",18650929,"true, [9783030414931]","1185 CCIS",undefined,350-358,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85082294462,"Flourishing and satisfaction with life in older people practicing yoga","Communications in Computer and Information Science",10.1007/978-3-030-41494-8_18,"Book Series","Maria Cristina Campos de Sousa Faria","Educação CSComportamento",0000-0003-0839-8036,2020,"Lozano S.",18650929,"true, [9783030414931]","1185 CCIS",undefined,185-194,undefined,,Scopus,N/A,N/A,N/A
undefined,undefined,undefined,undefined,undefined,"Maria de Fátima Nunes de Carvalho","Tecnologias CAplicadas",0000-0003-1092-4111,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,,Scopus,N/A,N/A,N/A
undefined,undefined,undefined,undefined,undefined,"Maria de Guadalupe Comparada Almeida",Saúde,0000-0002-5789-7491,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85173779926,"The support of Multilateral Development Banks to renewable energy projects in developing countries","Journal of Environmental Planning and Management",10.1080/09640568.2023.2263904,Journal,"Maria do Sacramento Bombaça Basílio","Ciências Empresariais",0000-0002-3104-4271,2023,"Basílio M.",09640568,undefined,undefined,undefined,undefined,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85082961432,"Do anchor infrastructures matter for regional Smart Specialisation Strategy? The case of Alentejo","Regional Studies",10.1080/00343404.2020.1722804,Journal,"Maria do Sacramento Bombaça Basílio","Ciências Empresariais",0000-0002-3104-4271,2021,"Sarkar S.",00343404,undefined,55,undefined,453-464,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85060689600,"Local government efficiency: is there anything new after Troika’s intervention in Portugal?","Eurasian Economic Review",10.1007/s40822-019-00126-0,Journal,"Maria do Sacramento Bombaça Basílio","Ciências Empresariais",0000-0002-3104-4271,2020,"Basílio M.",1309422X,undefined,10,undefined,309-332,undefined,,Scopus,N/A,N/A,N/A
undefined,undefined,undefined,undefined,undefined,"Maria do Sameiro Pinheiro Pedro Masseno","Artes H Desporto",0000-0001-9860-6075,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,,Scopus,N/A,N/A,N/A
undefined,undefined,undefined,undefined,undefined,"Maria Inês de Campos de Sousa Faria","Educação CSComportamento",0000-0002-0935-2585,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,,Scopus,N/A,N/A,N/A
undefined,undefined,undefined,undefined,undefined,"Maria Isabel Costa Gonçalves Valente","Ciências Empresariais",0000-0002-5358-2468,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,,Scopus,N/A,N/A,N/A
undefined,undefined,undefined,undefined,undefined,"Maria Isabel Fernandes Cardoso Patanita",Biociências,0000-0002-6664-4883,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85181907787,"Pretreated Agro-Industrial Effluents as a Source of Nutrients for Tomatoes Grown in a Dual Function Hydroponic System: Tomato Quality Assessment","Sustainability (Switzerland)",10.3390/su16010315,Journal,"Maria João Barata de Carvalho","Tecnologias CAplicadas",0000-0001-9909-6345,2024,"Afonso A.",undefined,undefined,16,undefined,undefined,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85160587734,"Reuse of Pretreated Agro-Industrial Wastewaters for Hydroponic Production of Lettuce","Water (Switzerland)",10.3390/w15101856,Journal,"Maria João Barata de Carvalho","Tecnologias CAplicadas",0000-0001-9909-6345,2023,"Afonso A.",undefined,undefined,15,undefined,undefined,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85131457801,"Influence of seasonality on the quality of oysters from the Sado and Mira rivers","Food Chemistry",10.1016/j.foodchem.2022.133292,Journal,"Maria João Barata de Carvalho","Tecnologias CAplicadas",0000-0001-9909-6345,2022,"Ferro Palma S.",03088146,undefined,393,undefined,undefined,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85133329293,"Organoleptic Chemical Markers of Serpa PDO Cheese Specificity",Foods,10.3390/foods11131898,Journal,"Maria João Barata de Carvalho","Tecnologias CAplicadas",0000-0001-9909-6345,2022,"Araújo-Rodrigues H.",undefined,undefined,11,undefined,undefined,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85104678530,"Sensory quality of portuguese natural mineral waters: Correlation with chemical composition","Ecological Engineering and Environmental Technology",10.12912/27197050/135618,Journal,"Maria João Barata de Carvalho","Tecnologias CAplicadas",0000-0001-9909-6345,2021,"Sozo J.S.",undefined,undefined,22,undefined,129-141,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85180460326,"FRESHNESS INDEX DETERMINATION IN SARDINA PILCHARDUS","Millenium: Journal of Education, Technologies, and Health",10.29352/mill0214.19229,Journal,"Maria João Barata de Carvalho","Tecnologias CAplicadas",0000-0001-9909-6345,2021,"Diez B.",08733015,undefined,2021,undefined,81-89,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85052113267,"Development of biscuits with green banana flour irradiated by <sup>60</sup>Co: Preservation in modified atmosphere packaging","Emirates Journal of Food and Agriculture",10.9755/ejfa.2018.v30.i6.1720,Journal,"Maria João Barata de Carvalho","Tecnologias CAplicadas",0000-0001-9909-6345,2018,"Alvarenga N.",2079052X,undefined,30,undefined,498-502,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85044208284,"Improving crunchiness and crispness of fried squid rings through innovative tempura coatings: addition of alcohol and CO<inf>2</inf> incubation","Journal of Food Science and Technology",10.1007/s13197-018-3121-2,Journal,"Maria João Barata de Carvalho","Tecnologias CAplicadas",0000-0001-9909-6345,2018,"Carvalho M.",00221155,undefined,55,undefined,2068-2078,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85067892851,"Smoked vs dry-cured alentejano and white pig loins","Archivos de Zootecnia",10.21071/AZ.V67ISUPPLEMENT.3609,Journal,"Maria João Barata de Carvalho","Tecnologias CAplicadas",0000-0001-9909-6345,2018,"Silva B.",00040592,undefined,67,undefined,221-225,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85042055497,"Smoked vs Dry-cured Alentejano and white pig loins","Archivos de Zootecnia",10.21071/az.v67iSupplement.3243,Journal,"Maria João Barata de Carvalho","Tecnologias CAplicadas",0000-0001-9909-6345,2018,"Silva B.",00040592,undefined,2018,undefined,221-225,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85018315292,"Taste compounds and consumer acceptance of chicken soups as affected by cooking conditions","International Journal of Food Properties",10.1080/10942912.2017.1291678,Journal,"Maria João Barata de Carvalho","Tecnologias CAplicadas",0000-0001-9909-6345,2017,"Pérez-Palacios T.",10942912,undefined,20,undefined,S154-S165,undefined,,Scopus,N/A,N/A,N/A
SCOPUS_ID:85013893294,"Physico-chemical and sensory characteristics of freeze-dried and air-dehydrated yogurt foam",LWT,10.1016/j.lwt.2017.02.039,Journal,"Maria João Barata de Carvalho","Tecnologias CAplicadas",0000-0001-9909-6345,2017,"Carvalho M.J.",00236438,undefined,80,undefined,328-334,undefined,,Scopus,N/A,N/A,N/A
